Unnamed: 0,target_role,Company,Package(P/A),Experince,Skills,Job_Description,Rating,Reviews,Location,Link-of-job
3547,Data Engineer,Response Informatics,Not disclosed,1-4 Yrs ,"['Intelligence', 'Management', 'Business intelligence', 'Development', 'Software development', 'Agile', 'Data', 'Development Methodologies']","Experience with setting up and maintaining Data warehouse ( Google BigQuery, Redshift, ...",3.7,11.0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",https://www.naukri.com/job-listings-data-engineer-response-informatics-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-1-to-4-years-110523500503
3549,Data Engineer,GSR Business Services,13-18 Lacs PA,4-6 Yrs ,"['python', 'GCP', 'data engineer', 'etl', 'Snowflake', 'Data', 'Talend', 'SQL']","Build the infrastructure required for optimal extraction, transformation, and loading o...",4.0,38.0,"Noida, Gurgaon/Gurugram",https://www.naukri.com/job-listings-data-engineer-gsr-business-services-noida-gurgaon-gurugram-4-to-6-years-100223007283
3550,Data Engineer,Pepsi Foods,Not disclosed,1-4 Yrs ,"['Data Engineering', 'Networking', 'Data modeling', 'Design', 'Data', 'Coding', 'Agile', 'DBMS']","must have experience running Agile teams, continuous integration, automated testing, an...",4.2,44.0,Hyderabad/Secunderabad,https://www.naukri.com/job-listings-data-engineer-pepsi-foods-priv-limited-hyderabad-secunderabad-1-to-4-years-080623501330
3556,Data Engineer,Incedo,Not disclosed,4-7 Yrs ,"['Data Engineering', 'SCALA', 'Big Data', 'Etl Process', 'Spark', 'Data Pipeline', 'ETL', 'Data']",The person should be a self-motivated person with a passion for problem solving and con...,3.7,582.0,"Gurgaon/ Gurugram, Haryana",https://www.naukri.com/job-listings-data-engineer-incedo-gurgaon-gurugram-haryana-4-to-7-years-060623007343
3562,Data Engineer,Quinstreet Software India,Not disclosed,4-6 Yrs ,"['Online media', 'Spark', 'Digital media', 'Data quality', 'Private Label', 'SQL', 'Labels', 'Data']",Minimum Experience: 4 years in data engineering teams,4.1,35.0,Pune,https://www.naukri.com/job-listings-data-engineer-quinstreet-inc-pune-4-to-6-years-030723500626
3565,Azure Data Engineer,Skillety,Not disclosed,4-7 Yrs ,"['analytics', 'power bi', 'development', 'programming', 'design', 'data', 'coding', 'design development']","Experience in Azure Synapse Analytics, Azure Data Factory and and ADLS . Good in T-SQL ...",3.2,5.0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",https://www.naukri.com/job-listings-azure-data-engineer-skillety-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-7-years-020323501879
3567,Data Engineer,AMERICAN EXPRESS GLOBAL BUSINESS TRAVEL,Not disclosed,5-8 Yrs ,"['Software testing', 'Recruitment', 'Management', 'GUI testing', 'SQL', 'XML', 'Travel management', 'User acceptance']",Hands-on experience in managing data in Redshift and creating efficient data models in ...,4.0,143.0,Gurgaon/Gurugram,https://www.naukri.com/job-listings-data-engineer-american-express-global-business-travel-gurgaon-gurugram-5-to-8-years-070623501309
3568,Lead Data Engineer,Alp Consulting,Not disclosed,4-5 Yrs ,"['IT security', 'Boot', 'SQL Tuning', 'Security', 'Performance', 'Scripting', 'Data', 'SQL']",2-4 years . o Work experience in a Agile team environmentShell script understanding . C...,3.6,114.0,"Mumbai, Nagpur, Thane, Nasik/Nashik, Pune, Aurangabad",https://www.naukri.com/job-listings-lead-data-engineer-alp-consulting-ltd-mumbai-nagpur-thane-nasik-nashik-pune-aurangabad-4-to-5-years-070423500050
3569,Data Engineer,Alp Consulting,Not disclosed,2-5 Yrs ,"['Processing', 'Warehouse', 'Data', 'SSAS', 'Analysis', 'Data quality', 'Data warehousing', 'Management']","Data Engineering: Proficient in Extract, Transform and Load (ETL) or ELT processes and ...",3.6,114.0,New Delhi,https://www.naukri.com/job-listings-data-engineer-alp-consulting-ltd-new-delhi-2-to-5-years-010323501176
3582,Research Analyst,Janes,Not disclosed,0-3 Yrs ,"['Intelligence', 'Data', 'Information technology', 'Business intelligence', 'Market research', 'Procurement', 'Monitoring', 'Technology']",Excellent attention to detail and a logical approach to problem solving. Qualification ...,3.3,18.0,Bangalore/Bengaluru,https://www.naukri.com/job-listings-research-analyst-janes-bangalore-bengaluru-0-to-3-years-190623500335
3585,Analyst,Beejapuri Dairy,6-8 Lacs PA,2-6 Yrs ,"['Data Analytics', 'Data Engineering', 'Data mining', 'Tableau', 'Extraction', 'Data analysis', 'Analysis', 'Interpretation']","Essential skills: SQL, Excel (Intermediate to Advanced), Tableau, Python . Good to have...",4.3,23.0,"Gurgaon/ Gurugram, Haryana",https://www.naukri.com/job-listings-analyst-beejapuri-dairy-gurgaon-gurugram-haryana-2-to-6-years-150623005427
3587,Analyst,Prodigal,Not disclosed,0-3 Yrs ,"['Data modeling', 'Health insurance', 'Machine learning', 'Modeling', 'Data analysis', 'Business operations', 'Analysis', 'Analytical']","Prodigal is looking for an experienced Analyst to join our team In this role, you will ...",,,Bangalore/Bengaluru,https://www.naukri.com/job-listings-analyst-prodigal-bangalore-bengaluru-0-to-3-years-100623500859
3595,Business Analyst,Flipkart,Not disclosed,1-3 Yrs ,"['Business Analysis', 'SAS', 'Statistics', 'Tableau', 'Statistical modeling', 'Modeling', 'Power Bi', 'Analysis']","You will pull data required to conduct business analysis, build reports, dashboards and...",4.1,8225.0,Bangalore/Bengaluru,https://www.naukri.com/job-listings-business-analyst-flipkart-internet-private-limited-bangalore-bengaluru-1-to-3-years-290623904053
3606,Technical Business Analyst,Capgemini,Not disclosed,6-11 Yrs ,"['Data structures', 'Teradata', 'SQL', 'Technical', 'Technical analysis', 'Business analysis', 'Modeling', 'Data']",Identify new data elements from source systems and provide the necessary changes requir...,3.9,24120.0,Bangalore/Bengaluru,https://www.naukri.com/job-listings-technical-business-analyst-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-11-years-270623910205
3613,BUSINESS ANALYST,Beechi Vidya Kendra Trust,Not disclosed,0-1 Yrs ,"['business analysis', 'Business Analyst', 'BUSINESS ANALYST']","Evaluating business processes, anticipating requirements, uncovering areas for improvem...",,,Bangalore/Bengaluru,https://www.naukri.com/job-listings-business-analyst-beechi-vidya-kendra-trust-bangalore-bengaluru-0-to-1-years-110523500907
3616,Research Analyst,Janes,Not disclosed,0-3 Yrs ,"['Analysis', 'Excel', 'Analytical', 'Automation', 'Research analysis', 'Monitoring', 'Data analysis', 'Data']",Proven research abilities using open-source skills and techniques in different language...,3.3,18.0,Bangalore/Bengaluru,https://www.naukri.com/job-listings-research-analyst-janes-bangalore-bengaluru-0-to-3-years-070423501112
3617,Business Analyst,Ibs Fintech,Not disclosed,0-2 Yrs ,"['analytics', 'peoplesoft', 'enterprise', 'oracle', 'six', 'application', 'automation', 'ms office']",Work with customers to understand the issues and documenting these clearly in the ticke...,4.6,16.0,Bangalore/Bengaluru,https://www.naukri.com/job-listings-business-analyst-ibsfintech-top-8-tms-player-globally-bangalore-bengaluru-0-to-2-years-070423500878
3619,Research Analyst,Sea And Beyond,Not disclosed,3-5 Yrs ,"['research analysis', 'power bi', 'data', 'data visualization', 'research', 'architecture', 'science', 'bi']",Naval Architect with bachelor s or master s degree with minimum 3-5 years of exp. Candi...,,,Mumbai,https://www.naukri.com/job-listings-research-analyst-sea-and-beyond-mumbai-3-to-5-years-060523500753
3625,Analyst,Healthark Insights,Not disclosed,2-4 Yrs ,"['analytics', 'client', 'data', 'data visualization', 'research', 'sql', 'analysis', 'science']","Key responsibilities: Understand client’s content and business requirements, and transl...",4.1,34.0,Ahmedabad,https://www.naukri.com/job-listings-analyst-healthark-insights-ahmedabad-2-to-4-years-300622501618
3626,Business Analyst,Xiphias Software Technologies,Not disclosed,0-3 Yrs ,"['development', 'mis preparation', 'scheduling', 'mis', 'closing', 'prospecting', 'telesales', 'dealing']",Job Description: The opening is for a sales and business development position who will ...,2.9,31.0,Bangalore/Bengaluru,https://www.naukri.com/job-listings-business-analyst-xiphias-software-technologies-pvt-ltd-bangalore-bengaluru-0-to-3-years-300116501474
3635,Business Analyst,Acme Services,Not disclosed,7-9 Yrs ,"['Finance', 'Intelligence', 'Python', 'Analytical', 'Query', 'Analytics', 'Business analytics', 'Machine']",Bachelor degree in a quantitative / technical field e.g Proficiency in building scalabl...,4.8,28.0,Mumbai,https://www.naukri.com/job-listings-business-analyst-acme-services-mumbai-7-to-9-years-200523500700
3636,Product Analyst,Pycube India,Not disclosed,3-6 Yrs ,"['product analysis', 'data', 'data visualization', 'data analysis', 'dbms', 'advanced analytics', 'data analytics', 'analysis']","Working as a part of Product Analytics, the role requires you to work closely with seni...",,,Hyderabad/Secunderabad,https://www.naukri.com/job-listings-product-analyst-pycube-india-private-limited-hyderabad-secunderabad-3-to-6-years-200523500534
3638,Analyst,Latoken,Not disclosed,2-6 Yrs ,"['analytics', 'power bi', 'data', 'scrum', 'senior', 'warehouse', 'data warehousing', 'sql']","Experience in at least 2 of 3: operations, financial, and marketing / product analytics...",,,Remote,https://www.naukri.com/job-listings-analyst-latoken-remote-2-to-6-years-180822500884
3641,Product Analyst,RD&amp;amp;X Network,Not disclosed,0-2 Yrs ,"['case', 'research', 'analytics', 'management', 'business case', 'product analysis', 'engineering', 'market research']",Should have: Educational Qualification - Btech MBA preferred 2 years of experience in a...,,,Bangalore/Bengaluru,https://www.naukri.com/job-listings-product-analyst-rd-amp-amp-x-network-bangalore-bengaluru-0-to-2-years-151222502184
3646,Business Analyst,Skillety,Not disclosed,0-1 Yrs ,"['python', 'business analysis', 'sql', 'staffing', 'analytics', 'Business Analyst']","Evaluating business processes, anticipating requirements, uncovering areas for improvem...",3.2,5.0,Bangalore/Bengaluru,https://www.naukri.com/job-listings-business-analyst-skillety-bangalore-bengaluru-0-to-1-years-110523500781
3650,Research Analyst,Infinium Global Research,Not disclosed,2-7 Yrs ,"['research analysis', 'secondary research', 'team management', 'technology', 'data analytics', 'technology management', 'forecasting', 'project management']","Required to decipher research requests, scope and estimate the effort involved and map ...",,,Pune,https://www.naukri.com/job-listings-research-analyst-infinium-global-research-pune-2-to-7-years-080523501586
3657,Business Analyst,Seven Consultancy (HR Solution),Not disclosed,3-5 Yrs ,"['Recruitment', 'Google Analytics', 'Customer acquisition', 'Statistical modeling', 'Data analytics', 'Acquisition', 'Analytical', 'Data management']",Proficient in other analytical tools (e.gExperience in doing analytics for mobile apps ...,4.0,3.0,Mumbai,https://www.naukri.com/job-listings-business-analyst-seven-consultancy-hr-solution-mumbai-3-to-5-years-280322502282
3685,Senior Data Engineer,Epiq Systems,Not disclosed,5-8 Yrs ,"['Data Pipeline', 'Data processing', 'Analytical', 'Processing', 'Data', 'Machine', 'Senior', 'Data Wrangling']",Requirements: . Bachelors / masters degree in information or computer science required ...,4.1,126.0,"Hybrid - Hyderabad/ Secunderabad, Telangana",https://www.naukri.com/job-listings-senior-data-engineer-epiq-systems-hyderabad-secunderabad-telangana-5-to-8-years-300523004789
3688,Senior Data Engineer,Apprely Technologies,Not disclosed,3-6 Yrs ,"['Data Privacy', 'Data entry', 'Data', 'Information technology', 'Collections', 'Quality', 'Governance', 'Computer science']","Bachelors degree in computer science, information technology, or related fields 5+ year...",5.0,2.0,Pune,https://www.naukri.com/job-listings-senior-data-engineer-apprely-technologies-pune-3-to-6-years-190623501531
3690,Senior Data Engineer,"Epiq Systems, Inc.",Not disclosed,5-10 Yrs ,"['Data Engineering', 'Python', 'Quality', 'Machine learning', 'Senior', 'Monitoring', 'Analytical', 'Metadata']","We are seeking a highly skilled Data Engineer with good knowledge of ML for designing, ...",4.1,126.0,"Hyderabad/Secunderabad, Pune",https://www.naukri.com/job-listings-senior-data-engineer-epiq-systems-inc-hyderabad-secunderabad-pune-5-to-10-years-130623500691
3691,Senior Data Engineer,Optisol Business Solutions,Not disclosed,3-12 Yrs ,"['Analytical', 'Data', 'Data quality', 'Python', 'SQL', 'Analytics', 'Senior', 'MySQL']","Experience with data warehousing and storage technologies, such as Databricks, Snowflak...",4.1,92.0,"Madurai, Chennai, Coimbatore",https://www.naukri.com/job-listings-senior-data-engineer-opti-sol-solutions-madurai-chennai-coimbatore-3-to-12-years-100423502014
3692,Senior Data Engineer,CareerFit.ai,25-30 Lacs PA,5-9 Yrs ,"['python', 'aws', 'Pyspark', 'Data Engineering', 'Engineering', 'Senior', 'Data architecture', 'ETL']",Good to have : . - AWS / GCP/Azure Data Engineer Certification 7+ years relevant experi...,,,Mumbai (All Areas),https://www.naukri.com/job-listings-senior-data-engineer-careerfit-ai-mumbai-all-areas-5-to-9-years-090623000027
3697,Senior Data Engineer,"Epiq Systems, Inc.",Not disclosed,5-10 Yrs ,"['Analytics', 'Power Bi', 'Quality', 'Data', 'Machine learning', 'Python', 'Monitoring', 'Data quality']","Bachelors / master s degree in information or computer science required - BTech, MCA, M...",4.1,126.0,Hyderabad/Secunderabad,https://www.naukri.com/job-listings-senior-data-engineer-epiq-systems-inc-hyderabad-secunderabad-5-to-10-years-260523501018
3699,Senior Data Engineer,PrismHR,Not disclosed,3-7 Yrs ,"['analytics', 'data', 'senior', 'debugging', 'procedures', 'stored procedures', 'agile methodology', 'agile']","The job requires some overlapping with the US based teams, so the candidate should be f...",3.5,7.0,Noida,https://www.naukri.com/job-listings-senior-data-engineer-prismhr-noida-3-to-7-years-230123503087
3700,Senior Data Engineer,Pattern Technologies,Not disclosed,7-9 Yrs ,"['analytics', 'data', 'engineering', 'oracle', 'procedures', 'stored procedures', 'senior', 'adobe']",Overall experience should be more than 7 + years . 3+ years of experience working with ...,,,Pune,https://www.naukri.com/job-listings-senior-data-engineer-pattern-pune-7-to-9-years-200423500244
3701,Senior Data Engineer,Motivity Labs (p) Ltd. (globaloutlook ),Not disclosed,7-12 Yrs ,"['Perl', 'Machine', 'Python', 'Enterprise', 'Data mining', 'Architecture', 'Machine learning', 'Metadata']",The candidate must have a demonstrated experience in building and maintaining reliable ...,3.4,42.0,Hyderabad/Secunderabad,https://www.naukri.com/job-listings-senior-data-engineer-motivity-labs-p-ltd-globaloutlook-pvt-ltd-hyderabad-secunderabad-7-to-12-years-190623500433
3702,Senior Data Engineer,Luxoft,Not disclosed,4-8 Yrs ,"['Analytical', 'NoSQL', 'Software testing', 'Drives', 'TDD', 'JIRA', 'Release', 'Defect tracking']",We are seeking hands-on Data Engineer consultants to build out the next-generation data...,4.2,357.0,Remote,https://www.naukri.com/job-listings-senior-data-engineer-luxoft-remote-4-to-8-years-120623501112
3703,Senior Data Engineer,Extreme Networks,Not disclosed,5-10 Yrs ,"['Data Engineering', 'Intelligence', 'Processing', 'Machine learning', 'Senior', 'Big Data', 'Transformation', 'Automation']","Qualifications: . Bachelors or Masters degree in Computer Science, Data Engineering, or...",4.0,33.0,Salem,https://www.naukri.com/job-listings-senior-data-engineer-extreme-networks-india-pvt-ltd-salem-5-to-10-years-120623500394
3704,Senior Data Engineer,Attentity Analytics Private Limited,Not disclosed,4-7 Yrs ,"['Data Architecture', 'Data Modeling', 'AWS', 'Data Integration', 'Management', 'Data', 'Architecture', 'Hadoop']","Role Summary: The ideal candidate will be intricately involved in Big data, AWS data wa...",3.4,45.0,Pune,https://www.naukri.com/job-listings-senior-data-engineer-attentity-analytics-private-limited-pune-4-to-7-years-090523010202
3705,Senior Data Engineer,Dude Solutions Software,Not disclosed,5-9 Yrs ,"['python', 'pyspark', 'data engineering', 'SCALA', 'Senior', 'Data structures', 'Data', 'Engineering']",Experience building and maintaining data pipelines supporting a variety of integration ...,4.0,10.0,Noida,https://www.naukri.com/job-listings-senior-data-engineer-dude-solutions-software-noida-5-to-9-years-090223011297
